"ko","mean_est","shape","rate","method","prop_positive"
"K00194",42.4280783433741,2.0118687375635,0.044986623394625,"zero_inflated_gamma",0.948717948717949
"K00196",50.6672367612671,2.17997678757342,0.0408189441217057,"zero_inflated_gamma",0.948717948717949
"K00197",42.447392870956,1.82426214262261,0.0424260253606143,"zero_inflated_gamma",0.987179487179487
"K00198",80.2045422885188,2.2606044938799,0.028185492110258,"gamma_mle",1
"K00200",0.212395262076069,1.68488431827137,0.355957956750936,"zero_inflated_gamma",0.0448717948717949
"K00201",0.249167155910698,3.93695746365072,0.607710275281678,"zero_inflated_gamma",0.0384615384615385
"K00202",0.062758173977881,11.0742593751574,2.26229788564164,"zero_inflated_gamma",0.0128205128205128
"K00203",0.625134883570589,2.28693107579553,0.117253211856458,"zero_inflated_gamma",0.032051282051282
"K00204",0.121052982682572,5.18050252520805,0.548658096391466,"zero_inflated_gamma",0.0128205128205128
"K00205",5.95422095377812,1.25888408554057,0.0474355830025925,"zero_inflated_gamma",0.224358974358974
"K00207",0.206091866046456,1.88020144278253,0.233926230712148,"zero_inflated_gamma",0.0256410256410256
"K00208",108.388350730669,2.01933297623552,0.0181528291034081,"zero_inflated_gamma",0.974358974358974
"K00209",23.7963022251993,1.15690490969615,0.0389559323296014,"zero_inflated_gamma",0.801282051282051
"K00210",73.8558794167259,1.69562598906616,0.0214868745445969,"zero_inflated_gamma",0.935897435897436
"K00212",0,-1,-1,"zero",0
"K00214",29.2700688503368,1.40395930823735,0.0396639432923325,"zero_inflated_gamma",0.826923076923077
"K00215",552.112363362135,36.5038247240853,0.0661166587572722,"gamma_mle",1
"K00216",4.49318590196002,1.01735090932785,0.058056624678309,"zero_inflated_gamma",0.256410256410256
"K00217",0,-1,-1,"zero",0
"K00218",0,-1,-1,"zero",0
"K00219",362.046169383155,7.68006825247277,0.0212129526616947,"gamma_mle",1
"K00220",8.79232666817669,0.82000247165072,0.0370662317859195,"zero_inflated_gamma",0.397435897435897
"K00222",0,-1,-1,"zero",0
"K00223",0,-1,-1,"zero",0
"K00226",162.955512057357,3.28523126883578,0.0201602954533961,"gamma_mle",1
"K00227",0,-1,-1,"zero",0
"K00228",3.2486133779472,0.813693689531651,0.0529849173236636,"zero_inflated_gamma",0.211538461538462
"K00230",16.5230260856447,1.31252751012364,0.0448102018406397,"zero_inflated_gamma",0.564102564102564
"K00231",12.6291314124736,1.43736890606184,0.0831715923691296,"zero_inflated_gamma",0.730769230769231
"K00232",0.355350409982188,-1,-1,"mean_only",0.00641025641025641
"K00234",0.202125921274272,-1,-1,"mean_only",0.00641025641025641
"K00235",0,-1,-1,"zero",0
"K00239",448.669131081813,9.8283160658393,0.0219054875519108,"gamma_mle",1
"K00240",277.32300611554,8.08277543961977,0.0291457082945808,"gamma_mle",1
"K00241",150.116956549971,2.19255843131105,0.0144184158643811,"zero_inflated_gamma",0.987179487179487
"K00242",2.76003872387206,1.41693842106527,0.0493631041369763,"zero_inflated_gamma",0.0961538461538462
"K00243",194.280861753588,3.74563624639282,0.0192794916214832,"gamma_mle",1
"K00244",885.535311595945,4.15483982429955,0.00469189626872309,"gamma_mle",1
"K00245",15.4587607416172,1.29961827399095,0.0603579607207839,"zero_inflated_gamma",0.717948717948718
"K00246",10.7753049783343,1.3822324971534,0.0666057846340115,"zero_inflated_gamma",0.519230769230769
"K00247",5.98748285810954,0.808094795748524,0.0155727723003774,"zero_inflated_gamma",0.115384615384615
"K00248",411.962954107694,7.07124938803696,0.0171647700783028,"gamma_mle",1
"K00249",134.62668875298,2.30638694857024,0.0171317215771542,"gamma_mle",1
"K00251",2.75515617708305,4.25101390278823,0.217592732359851,"zero_inflated_gamma",0.141025641025641
"K00252",0.464115810059196,4.13369338817364,0.285467915176117,"zero_inflated_gamma",0.032051282051282
"K00253",6.81492131355083,1.74007335551041,0.122756183104759,"zero_inflated_gamma",0.480769230769231
"K00254",61.2150808018467,1.91926386490407,0.0309508358577706,"zero_inflated_gamma",0.987179487179487
"K00255",1.2592368889936,2.8683955965117,0.160620027593253,"zero_inflated_gamma",0.0705128205128205
"K00256",0,-1,-1,"zero",0
"K00257",0,-1,-1,"zero",0
"K00259",135.059797383928,2.67960272785854,0.0198401210409147,"gamma_mle",1
"K00260",6.67623785561895,1.54616731533392,0.0994660546312221,"zero_inflated_gamma",0.429487179487179
"K00261",31.6753131394549,1.32871762358762,0.0344189129305553,"zero_inflated_gamma",0.82051282051282
"K00262",816.532649679378,48.0594283250682,0.0588579383126191,"gamma_mle",1
"K00263",0.787707973927211,6.84344957983289,0.389837193383684,"zero_inflated_gamma",0.0448717948717949
"K00264",3.53186072782851,2.05450137711476,0.201359455658348,"zero_inflated_gamma",0.346153846153846
"K00265",298.182594015444,3.78111013024587,0.0126805192728655,"gamma_mle",1
"K00266",1341.37431739155,29.8517223155356,0.0222545801932346,"gamma_mle",1
"K00273",0.205903975877529,-1,-1,"mean_only",0.00641025641025641
"K00274",0.0754418826848495,4.00297799574792,0.680261797403729,"zero_inflated_gamma",0.0128205128205128
"K00275",37.3997691019175,1.3114575360567,0.0287720418529939,"zero_inflated_gamma",0.82051282051282
"K00276",2.70886916562963,0.542667206478084,0.0295358032094293,"zero_inflated_gamma",0.147435897435897
"K00278",396.625587310256,9.75203535847606,0.0245875094055584,"gamma_mle",1
"K00281",151.275486674182,1.84607082219678,0.0122033705710223,"gamma_mle",1
"K00282",84.2160893728708,1.90916665306847,0.0220885780355814,"zero_inflated_gamma",0.974358974358974
"K00283",93.7179560136346,1.87787461356294,0.0200375114165927,"gamma_mle",1
"K00284",548.493451856561,7.4031809008769,0.0134973004250431,"gamma_mle",1
"K00285",11.9354394311106,0.891739385455696,0.0354410562528326,"zero_inflated_gamma",0.474358974358974
"K00286",605.401860564202,41.5861563912541,0.0686918212515865,"gamma_mle",1
"K00287",372.942743775158,10.7448282329568,0.0288109325420599,"gamma_mle",1
"K00288",0.514359348301067,-1,-1,"mean_only",0.00641025641025641
"K00289",3.70906658384574,1.76128992101266,0.103495278810199,"zero_inflated_gamma",0.217948717948718
"K00290",363.017528850534,8.70163255243614,0.0239702820411707,"gamma_mle",1
"K00293",0.716488078549154,2.76905044748674,0.421159132324388,"zero_inflated_gamma",0.108974358974359
"K00294",15.3348991815631,1.33110628661026,0.0651018114392277,"zero_inflated_gamma",0.75
"K00295",0.213900246785395,-1,-1,"mean_only",0.00641025641025641
"K00297",653.992972027365,25.9286139191029,0.0396466247010648,"gamma_mle",1
"K00298",3.53153358845162,1.65481747110635,0.0720897301046914,"zero_inflated_gamma",0.153846153846154
"K00299",47.3207259612481,2.32491411873738,0.0453516831694353,"zero_inflated_gamma",0.923076923076923
"K00301",0,-1,-1,"zero",0
"K00302",398.999023501634,10.4404852771517,0.0261666938067305,"gamma_mle",1
"K00303",30.5702522565171,1.24367219852691,0.0325981022988012,"zero_inflated_gamma",0.801282051282051
"K00305",0,-1,-1,"zero",0
"K00306",0,-1,-1,"zero",0
"K00311",0.975220124748765,1.51099835384365,0.0595920037198273,"zero_inflated_gamma",0.0384615384615385
"K00313",36.2073454548615,1.19873657471092,0.0292874499019107,"zero_inflated_gamma",0.884615384615385
"K00314",0,-1,-1,"zero",0
"K00315",2.07366765270463,1.38776452540983,0.107248700549147,"zero_inflated_gamma",0.16025641025641
"K00316",0,-1,-1,"zero",0
"K00317",2.52831093820903,1.33336903993729,0.111560184749725,"zero_inflated_gamma",0.211538461538462
"K00318",12.145110554081,1.20698522126387,0.0662535602778461,"zero_inflated_gamma",0.666666666666667
"K00319",0.0516077028633415,1.26200445597424,0.313510259315472,"zero_inflated_gamma",0.0128205128205128
"K00320",1.2049717985163,1.87229108161387,0.229086619470152,"zero_inflated_gamma",0.147435897435897
"K00322",7.49417924815324,0.911376356250776,0.0662625291697483,"zero_inflated_gamma",0.544871794871795
"K00323",0,-1,-1,"zero",0
"K00324",122.721033879975,1.34429909017271,0.0106732305076035,"zero_inflated_gamma",0.974358974358974
"K00325",80.6983458981679,1.38534465343915,0.0168368185863229,"zero_inflated_gamma",0.980769230769231
"K00326",1.99184137422811,1.57000598017436,0.136422411832995,"zero_inflated_gamma",0.173076923076923
"K00327",0,-1,-1,"zero",0
"K00329",3.00396036787541,1.38668327590869,0.09765003891656,"zero_inflated_gamma",0.211538461538462
"K00330",130.143716064624,2.58048927275566,0.0184298694424829,"zero_inflated_gamma",0.92948717948718
"K00331",137.307489050864,2.50370661368712,0.0176498720032702,"zero_inflated_gamma",0.967948717948718
"K00332",7.18604838817954,0.947129279120748,0.0413990720682867,"zero_inflated_gamma",0.314102564102564
"K00333",10.8870369757069,1.03616625557719,0.0469770643332904,"zero_inflated_gamma",0.493589743589744
"K00334",121.93176217417,2.67208664610132,0.0217741287274844,"zero_inflated_gamma",0.993589743589744
"K00335",362.76007473254,6.54720567482653,0.0180483083196345,"gamma_mle",1
"K00336",303.442313818612,5.07375907363019,0.0167206709235124,"gamma_mle",1
"K00337",135.274360134778,2.5103321757797,0.0180815099155231,"zero_inflated_gamma",0.974358974358974
"K00338",117.476817522073,2.51304887482313,0.0208433610633568,"zero_inflated_gamma",0.974358974358974
"K00339",120.88213525442,2.28856978807851,0.0184467994941343,"zero_inflated_gamma",0.974358974358974
"K00340",137.149930463161,2.24047647234128,0.015498223264221,"zero_inflated_gamma",0.948717948717949
"K00341",161.605300385512,2.06057583315199,0.012668934798702,"zero_inflated_gamma",0.993589743589744
"K00342",149.511213873988,2.53512196463751,0.0168473729665247,"zero_inflated_gamma",0.993589743589744
"K00343",121.182197707133,2.11688866910704,0.0174686439853404,"gamma_mle",1
"K00344",74.2099371658026,1.55364623319692,0.0201306006432196,"zero_inflated_gamma",0.961538461538462
"K00346",117.860030411589,2.10421891594835,0.01762464970614,"zero_inflated_gamma",0.987179487179487
"K00347",115.946398273822,2.27844072044047,0.0195248439357344,"zero_inflated_gamma",0.993589743589744
"K00348",123.228156281343,2.26102177077692,0.0181130220522105,"zero_inflated_gamma",0.987179487179487
"K00349",103.153249077888,1.92177732912072,0.0180331876943667,"zero_inflated_gamma",0.967948717948718
"K00350",219.963248037054,5.33994830942225,0.024276547819128,"gamma_mle",1
"K00351",135.989327855248,2.750817205938,0.0200985165925629,"zero_inflated_gamma",0.993589743589744
"K00354",87.8306619801633,1.748359971785,0.0195232237350388,"zero_inflated_gamma",0.980769230769231
"K00355",41.3515490093968,1.60471640456254,0.0360703132164335,"zero_inflated_gamma",0.92948717948718
"K00356",3.00396036787541,1.38668327590869,0.09765003891656,"zero_inflated_gamma",0.211538461538462
"K00360",0.140016390625709,-1,-1,"mean_only",0.00641025641025641
"K00362",26.3060890815023,0.917815538675594,0.029745834837934,"zero_inflated_gamma",0.852564102564103
"K00363",5.70762342582232,0.871276735778211,0.0234848315550526,"zero_inflated_gamma",0.153846153846154
"K00364",9.22828449112594,1.08908455823171,0.0537123774952417,"zero_inflated_gamma",0.455128205128205
"K00365",0,-1,-1,"zero",0
"K00366",45.4868411033017,1.27888658725514,0.0264934789826981,"zero_inflated_gamma",0.942307692307692
"K00367",11.4228375409391,1.66410206045607,0.0989890656665273,"zero_inflated_gamma",0.67948717948718
"K00368",3.49663934912662,0.650548012431724,0.0143115002166122,"zero_inflated_gamma",0.0769230769230769
"K00370",24.2028819325194,0.845115033506862,0.0304412901877649,"zero_inflated_gamma",0.871794871794872
"K00371",13.8086848689565,0.919384298942078,0.0512154993908082,"zero_inflated_gamma",0.769230769230769
"K00372",5.99514191081941,0.96973596746172,0.0549547589681471,"zero_inflated_gamma",0.33974358974359
"K00373",8.81814033279098,1.02780107720772,0.0485647123627718,"zero_inflated_gamma",0.416666666666667
"K00374",15.2171556805128,1.14481709068812,0.055459488852344,"zero_inflated_gamma",0.737179487179487
"K00375",431.319727343293,11.4445899387442,0.0265338893939236,"gamma_mle",1
"K00376",0.444369369632155,8.19752586292225,0.827774649008264,"zero_inflated_gamma",0.0448717948717949
"K00380",66.5197172761901,1.20559559420871,0.0171944534035247,"zero_inflated_gamma",0.948717948717949
"K00381",8.38877636257475,0.590225752051646,0.0270611463249895,"zero_inflated_gamma",0.384615384615385
"K00382",346.374274117796,5.05256151956759,0.0145869999509528,"gamma_mle",1
"K00383",13.0148626850009,0.693480589933412,0.024250934014954,"zero_inflated_gamma",0.455128205128205
"K00384",1024.5262013106,39.0225860083008,0.0380884217098421,"gamma_mle",1
"K00385",87.9549689766176,1.75687358149801,0.0194625222527435,"zero_inflated_gamma",0.974358974358974
"K00387",1.40843768056486,3.52683123179189,0.321035042209598,"zero_inflated_gamma",0.128205128205128
"K00389",4.25270028998772,1.27014735974531,0.0516926145481159,"zero_inflated_gamma",0.173076923076923
"K00390",121.903284319501,2.19691028168876,0.0179062240665457,"zero_inflated_gamma",0.993589743589744
"K00392",3.31570575480638,1.54451924396208,0.0746505051754091,"zero_inflated_gamma",0.16025641025641
"K00394",105.822804647034,2.09776055580247,0.0198233316797776,"gamma_mle",1
"K00395",145.796782953745,2.93792791849736,0.0201508418702862,"gamma_mle",1
"K00399",0.731310031833649,2.40523981945257,0.295161896043836,"zero_inflated_gamma",0.0897435897435897
"K00400",0.309794969239171,2.66688000050034,0.275914496942554,"zero_inflated_gamma",0.032051282051282
"K00401",0.797409659544713,2.54015777810905,0.306299199262581,"zero_inflated_gamma",0.0961538461538462
"K00402",0.574546366973086,5.34242317737251,0.655663925949508,"zero_inflated_gamma",0.0705128205128205
"K00404",1.02473141483236,-1,-1,"mean_only",0.00641025641025641
"K00405",1.05084846295419,0.684693430213466,0.0542968733005696,"zero_inflated_gamma",0.0833333333333333
"K00406",0,-1,-1,"zero",0
"K00407",0,-1,-1,"zero",0
"K00410",0,-1,-1,"zero",0
"K00411",0.202125921274272,-1,-1,"mean_only",0.00641025641025641
"K00412",2.40969512813694,1.13476868468707,0.141879125313867,"zero_inflated_gamma",0.301282051282051
"K00413",0,-1,-1,"zero",0
"K00414",1.64174970786786,2.73010091525973,0.0959377798451193,"zero_inflated_gamma",0.0576923076923077
"K00415",0,-1,-1,"zero",0
"K00423",0.839758748165909,0.670874958028375,0.0716952662107326,"zero_inflated_gamma",0.0897435897435897
"K00425",174.006740460084,3.14330223744686,0.0180642556094998,"gamma_mle",1
"K00426",173.06085718931,3.17454858869965,0.0182259522429668,"zero_inflated_gamma",0.993589743589744
"K00427",6.27765421914227,0.506629371780172,0.0237972189892295,"zero_inflated_gamma",0.294871794871795
"K00428",48.5819653841712,1.08989499589706,0.0212836787612201,"zero_inflated_gamma",0.948717948717949
"K00432",33.2943906325688,1.15956528598942,0.0274602601809887,"zero_inflated_gamma",0.788461538461538
"K00433",34.0942776550954,1.67279899136034,0.0434027005380859,"zero_inflated_gamma",0.884615384615385
"K00435",0.681942514825972,4.03610888456481,0.113818213209849,"zero_inflated_gamma",0.0192307692307692
"K00436",6.64793524272316,1.49183931155417,0.125149731155616,"zero_inflated_gamma",0.557692307692308
"K00437",4.57733155532999,1.27883681708407,0.152228892194045,"zero_inflated_gamma",0.544871794871795
"K00440",0.203541336993612,7.48027570290009,1.88464853314805,"zero_inflated_gamma",0.0512820512820513
"K00441",4.4173374018839,1.59525944738366,0.115748709779923,"zero_inflated_gamma",0.320512820512821
"K00442",0.203135902427045,62.2440229034907,5.89260896843008,"zero_inflated_gamma",0.0192307692307692
"K00443",1.85310050689007,2.12181619893129,0.154135786289131,"zero_inflated_gamma",0.134615384615385
"K00446",0.352507606702331,-1,-1,"mean_only",0.00641025641025641
"K00448",1.4064504486887,2.80079395320562,0.15318398803811,"zero_inflated_gamma",0.0769230769230769
"K00449",0.388217666296716,5556.47034681156,183.497057198964,"zero_inflated_gamma",0.0128205128205128
"K00450",1.34616774019311,1.04437012185451,0.0646508164542641,"zero_inflated_gamma",0.0833333333333333
"K00451",0.215997308028389,-1,-1,"mean_only",0.00641025641025641
"K00453",0,-1,-1,"zero",0
"K00455",2.02185500919546,1.12586108788678,0.0428342777668691,"zero_inflated_gamma",0.0769230769230769
"K00457",4.43916053266454,1.27591053435747,0.0865949632177103,"zero_inflated_gamma",0.301282051282051
"K00459",259.672404776845,6.27484406288141,0.0241644624051363,"gamma_mle",1
"K00466",0,-1,-1,"zero",0
"K00467",3.64585231739924,1.71298950085686,0.198781043276754,"zero_inflated_gamma",0.423076923076923
"K00471",0,-1,-1,"zero",0
"K00472",0,-1,-1,"zero",0
"K00479",0.202125921274272,-1,-1,"mean_only",0.00641025641025641
"K00480",0.587887726066833,2.08888824073036,0.0455539676769124,"zero_inflated_gamma",0.0128205128205128
"K00481",1.83753505944243,1.38497901110884,0.0434835976846746,"zero_inflated_gamma",0.0576923076923077
"K00483",4.50870734407198,1.37098476599635,0.0799171229736215,"zero_inflated_gamma",0.262820512820513
"K00484",2.45333996958624,0.830385075501935,0.0216968757661225,"zero_inflated_gamma",0.0641025641025641
"K00485",0.310223572645103,1.82404868437903,0.113072836522035,"zero_inflated_gamma",0.0192307692307692
"K00486",0,-1,-1,"zero",0
"K00491",0,-1,-1,"zero",0
"K00493",0,-1,-1,"zero",0
"K00494",0.662787124524158,4.25941634863039,0.123586970578351,"zero_inflated_gamma",0.0192307692307692
"K00496",0.0563184786207336,-1,-1,"mean_only",0.00641025641025641
"K00499",0,-1,-1,"zero",0
"K00500",0.56491603638194,-1,-1,"mean_only",0.00641025641025641
"K00504",0.266860319672831,4.25041892676286,0.510496937217202,"zero_inflated_gamma",0.032051282051282
"K00505",0,-1,-1,"zero",0
"K00507",0.145345471280179,1.8269764982748,0.161152428160326,"zero_inflated_gamma",0.0128205128205128
"K00508",0.0718060602414353,-1,-1,"mean_only",0.00641025641025641
"K00511",0,-1,-1,"zero",0
"K00518",0,-1,-1,"zero",0
"K00520",17.1771343477368,1.35595244549735,0.0450359319838397,"zero_inflated_gamma",0.57051282051282
"K00521",0.904810253049115,1.84873817787597,0.1964647126126,"zero_inflated_gamma",0.0961538461538462
"K00523",3.90304398489318,1.50585859587888,0.113766390721851,"zero_inflated_gamma",0.294871794871795
"K00525",415.468960437422,7.40933267475236,0.0178336611884352,"gamma_mle",1
"K00526",192.611863540633,3.78865490422716,0.0196698938195357,"gamma_mle",1
"K00527",0.324070133708696,1.89240943624376,0.112298189105099,"zero_inflated_gamma",0.0192307692307692
"K00528",555.142616078293,18.6115090219127,0.033525635544593,"gamma_mle",1
"K00529",12.8961662452268,1.31257892349024,0.0645915043687586,"zero_inflated_gamma",0.634615384615385
"K00532",0.102178521718064,28.0247773125017,3.51631645071477,"zero_inflated_gamma",0.0128205128205128
"K00533",474.050910106215,14.3430779018243,0.0302564083224956,"gamma_mle",1
"K00534",3.93272421259243,2.04710464121217,0.160163366941765,"zero_inflated_gamma",0.307692307692308
"K00537",497.223094030897,12.4271541440551,0.0249931153505169,"gamma_mle",1
"K00543",0,-1,-1,"zero",0
"K00544",0.103243737015819,-1,-1,"mean_only",0.00641025641025641
"K00547",146.175814333072,2.63840152931522,0.0180495079938699,"gamma_mle",1
"K00548",872.231748859399,30.3803699552684,0.0348306169719186,"gamma_mle",1
"K00549",294.726996401244,3.86484646958304,0.0131133100013729,"gamma_mle",1
"K00552",0,-1,-1,"zero",0
"K00554",664.631592316428,40.0433887157706,0.0602489998650352,"gamma_mle",1
"K00555",1.28807955699022,0.586928382993507,0.0116836305926223,"zero_inflated_gamma",0.0256410256410256
"K00556",89.5967677770883,1.95993784546272,0.0206130706949092,"zero_inflated_gamma",0.942307692307692
"K00557",6.97407248264177,0.711743916089902,0.0314017568031794,"zero_inflated_gamma",0.307692307692308
"K00558",1441.72809022304,11.7808437741753,0.00817133539539538,"gamma_mle",1
"K00559",224.351563642559,5.60829927172055,0.0249978167330975,"gamma_mle",1
"K00560",1000.28045706568,12.2946043578755,0.0122911572159889,"gamma_mle",1
"K00561",91.7803599161107,1.20058182575419,0.0126617681614399,"zero_inflated_gamma",0.967948717948718
"K00563",301.806629618264,7.74671784516468,0.0256678186790098,"gamma_mle",1
"K00564",87.4564418340992,1.67066749319803,0.0183681272352612,"zero_inflated_gamma",0.961538461538462
"K00565",10.9237621175507,1.47198540168802,0.076877044211855,"zero_inflated_gamma",0.57051282051282
"K00566",820.034054275979,25.4431102747731,0.0310268947272406,"gamma_mle",1
"K00567",495.657151604031,16.2344331393731,0.0327533519628149,"gamma_mle",1
"K00568",123.074016141846,3.67355333901723,0.0296569904403758,"zero_inflated_gamma",0.993589743589744
"K00569",0,-1,-1,"zero",0
"K00570",26.9249149890819,2.01597603409717,0.0628749599542386,"zero_inflated_gamma",0.83974358974359
"K00571",731.458138600327,7.03437819731638,0.00961692518833263,"gamma_mle",1
"K00573",29.8982092802366,1.48762036364996,0.0443340226733979,"zero_inflated_gamma",0.891025641025641
"K00574",93.6191879863992,4.00026137815842,0.0424551714504702,"zero_inflated_gamma",0.993589743589744
"K00575",18.572634479163,1.41279493872642,0.0536381395152114,"zero_inflated_gamma",0.705128205128205
"K00577",0.205171980163697,4.10535972287504,0.641325595701997,"zero_inflated_gamma",0.032051282051282
"K00578",0.240854825858174,9.45293229473887,0.754758219464756,"zero_inflated_gamma",0.0192307692307692
"K00579",0.193619108663721,3.65079503855812,0.725213512032901,"zero_inflated_gamma",0.0384615384615385
"K00580",0.508900474160056,2.53599699368135,0.351385604683607,"zero_inflated_gamma",0.0705128205128205
"K00581",0.569110966087049,2.64055136614463,0.386648580489771,"zero_inflated_gamma",0.0833333333333333
"K00582",0.0736387501524173,-1,-1,"mean_only",0.00641025641025641
"K00583",0.152024367642424,28.9422879440506,2.44075985577807,"zero_inflated_gamma",0.0128205128205128
"K00584",0.084480998265578,8.84168543236692,2.01267048983466,"zero_inflated_gamma",0.0192307692307692
"K00586",0,-1,-1,"zero",0
"K00587",8.31029700113217,1.34255227970229,0.0745628602232066,"zero_inflated_gamma",0.461538461538462
"K00588",210.883634460254,5.07821495147787,0.0239262866672732,"zero_inflated_gamma",0.993589743589744
"K00590",311.947739938001,3.4898713934607,0.0111873591203267,"gamma_mle",1
"K00591",1.54808190415843,3.11959946418906,0.322938864039325,"zero_inflated_gamma",0.16025641025641
"K00594",0,-1,-1,"zero",0
"K00595",313.709809710168,7.592677541851,0.0242028693615471,"gamma_mle",1
"K00596",0,-1,-1,"zero",0
"K00598",57.9324954127448,1.52721211544376,0.0256859784794462,"zero_inflated_gamma",0.974358974358974
"K00600",571.115421892234,24.9586823944486,0.0437016432015701,"gamma_mle",1
"K00601",0.203997457582367,-1,-1,"mean_only",0.00641025641025641
"K00602",714.545086056966,50.6492876615534,0.0708832635615039,"gamma_mle",1
"K00603",79.744030152446,1.69488165200505,0.0205728067542718,"zero_inflated_gamma",0.967948717948718
"K00604",612.147571819527,36.2645293378441,0.0592414819682329,"gamma_mle",1
"K00605",182.529323168103,2.43169363618196,0.01332220814703,"gamma_mle",1
"K00606",211.129382066437,4.63564619863297,0.0218156775375922,"zero_inflated_gamma",0.993589743589744
"K00609",633.488086297183,45.5146223978352,0.0718476375205,"gamma_mle",1
"K00610",383.024432102346,15.3331351572528,0.0400317417692971,"gamma_mle",1
"K00611",765.360302105605,17.632433524853,0.0230380821638434,"gamma_mle",1
"K00612",9.47440222871935,0.838215598162863,0.0374302956096642,"zero_inflated_gamma",0.423076923076923
"K00613",17.0667326224259,1.30208312739205,0.0601545995089491,"zero_inflated_gamma",0.788461538461538
"K00615",1588.47097550919,37.4873878017924,0.0235996680957773,"gamma_mle",1
"K00616",411.129710782623,6.00056958416911,0.0145953197416613,"gamma_mle",1
"K00619",14.2454856606186,1.69485032013507,0.0800790275410597,"zero_inflated_gamma",0.673076923076923
"K00620",532.80131438896,12.308197517362,0.0231009143276563,"gamma_mle",1
"K00621",103.889908073738,3.49791949647457,0.0328061629485337,"zero_inflated_gamma",0.974358974358974
"K00624",0,-1,-1,"zero",0
"K00625",455.387811365004,15.2453466003096,0.0334777221081355,"gamma_mle",1
"K00626",282.030743918513,6.68525800705659,0.0237040044435303,"gamma_mle",1
"K00627",172.795105413167,2.63583524648526,0.0151563255246033,"zero_inflated_gamma",0.993589743589744
"K00629",1.45627713519575,3.93192562496739,0.173075926504268,"zero_inflated_gamma",0.0641025641025641
"K00631",5.16651917665805,0.520685044273135,0.0348856018040598,"zero_inflated_gamma",0.346153846153846
"K00632",15.9146297663149,0.800035344411481,0.0328691298864915,"zero_inflated_gamma",0.653846153846154
"K00633",119.240930669063,2.74087194664456,0.0228386531319271,"zero_inflated_gamma",0.993589743589744
"K00634",267.871502763945,3.33254165001319,0.0123610730121473,"zero_inflated_gamma",0.993589743589744
"K00635",0.647991924085167,-1,-1,"mean_only",0.00641025641025641
"K00638",19.5023616533769,1.42285269694453,0.0519124010196201,"zero_inflated_gamma",0.711538461538462
"K00639",218.420013943663,2.58026391029605,0.0118133126342606,"gamma_mle",1
"K00640",738.243511330944,20.0173500108099,0.0271148336606733,"gamma_mle",1
"K00641",49.6579294137278,1.49468990903704,0.0260478370186274,"zero_inflated_gamma",0.865384615384615
"K00643",0.815989830329468,-1,-1,"mean_only",0.00641025641025641
"K00645",538.036556018213,21.4814518895732,0.0399256363704143,"gamma_mle",1
"K00647",116.31324518185,1.39887171491541,0.0114100049553187,"zero_inflated_gamma",0.948717948717949
"K00648",494.950490603781,10.3690737066963,0.0209497190194665,"gamma_mle",1
"K00651",516.843494439738,26.6091348034454,0.0514839309959583,"gamma_mle",1
"K00652",183.591561165355,2.65490883112304,0.014275555596239,"zero_inflated_gamma",0.987179487179487
"K00653",0,-1,-1,"zero",0
"K00654",0,-1,-1,"zero",0
"K00655",852.738556275639,26.5365582732263,0.0311192194582188,"gamma_mle",1
"K00656",880.220422298107,21.9965820727005,0.0249898565353336,"gamma_mle",1
"K00657",256.024027580244,7.1259789663909,0.0276548247481308,"zero_inflated_gamma",0.993589743589744
"K00658",29.3518605542674,1.14171713426524,0.0331627033372295,"zero_inflated_gamma",0.852564102564103
"K00661",691.654434041529,8.77169215422203,0.0126821888540012,"gamma_mle",1
"K00662",71.1134629713316,1.39082911725543,0.0185549190266787,"zero_inflated_gamma",0.948717948717949
"K00663",22.1486353191661,1.38403899146935,0.0444630994419399,"zero_inflated_gamma",0.711538461538462
"K00665",0,-1,-1,"zero",0
"K00666",196.408899490779,3.78721886601314,0.0192823180407411,"gamma_mle",1
"K00668",0,-1,-1,"zero",0
"K00669",0.606157824923704,1.02958477932516,0.0217761848818903,"zero_inflated_gamma",0.0128205128205128
"K00670",5.69727177828928,1.61299347973142,0.132484153867521,"zero_inflated_gamma",0.467948717948718
"K00672",0.2419007137664,49.4620118922701,3.93216093321808,"zero_inflated_gamma",0.0192307692307692
"K00673",2.64568854335629,0.735504911744873,0.0516797328720673,"zero_inflated_gamma",0.185897435897436
"K00674",136.871187465714,2.82051852066329,0.0204750051901024,"zero_inflated_gamma",0.993589743589744
"K00675",17.2300057610196,1.59203788310339,0.0752223847606069,"zero_inflated_gamma",0.814102564102564
"K00677",189.273102189505,2.15639454096886,0.011173935391324,"zero_inflated_gamma",0.980769230769231
"K00679",0.106691185295256,-1,-1,"mean_only",0.00641025641025641
"K00680",0.989942406198914,1.13635024001983,0.0662247291185127,"zero_inflated_gamma",0.0576923076923077
"K00681",40.8154105203369,1.37293210411521,0.0312657100054304,"zero_inflated_gamma",0.92948717948718
"K00682",61.8656233136856,1.67657507870271,0.0264053910171987,"zero_inflated_gamma",0.974358974358974
"K00683",56.0256552767573,1.4280000359557,0.0241812301558762,"zero_inflated_gamma",0.948717948717949
"K00684",51.9586224467491,1.68277746118917,0.0298955778261762,"zero_inflated_gamma",0.923076923076923
"K00687",5.88336056047819,0.974257625521801,0.0413988576557092,"zero_inflated_gamma",0.25
"K00688",1073.34325164391,34.7383044298808,0.0323645808334625,"gamma_mle",1
