"A01T1_MTG"	"A01T4_MTG"	"A01T5_MTG"	"A01T6_MTG"	"A01T7_MTG"	"A01T8_MTG"	"A02T1_MTG"	"A02T4_MTG"	"A02T5_MTG"	"A02T6_MTG"	"A02T7_MTG"	"A02T8_MTG"	"A03T1_MTG"	"A03T4_MTG"	"A03T5_MTG"	"A03T6_MTG"	"A03T7_MTG"	"A04T1_MTG"	"A04T4_MTG"	"A04T5_MTG"	"A04T6_MTG"	"A04T7_MTG"	"A04T8_MTG"	"A05T1_MTG"	"A05T4_MTG"	"A05T5_MTG"	"A05T6_MTG"	"A05T7_MTG"	"A05T8_MTG"	"A06T1_MTG"	"A06T4_MTG"	"A07T1_MTG"	"A07T4_MTG"	"A07T5_MTG"	"A07T6_MTG"	"A07T7_MTG"	"A07T8_MTG"	"A08T1_MTG"	"A08T4_MTG"	"A08T5_MTG"	"A08T6_MTG"	"A08T7_MTG"	"A08T8_MTG"	"A09T1_MTG"	"A09T4_MTG"	"A09T5_MTG"	"A09T6_MTG"	"A09T7_MTG"	"A09T8_MTG"	"A10T1_MTG"	"A10T4_MTG"	"E01T1_MTG"	"E01T4_MTG"	"E01T5_MTG"	"E01T6_MTG"	"E01T7_MTG"	"E01T8_MTG"	"E02T1_MTG"	"E02T4_MTG"	"E02T5_MTG"	"E02T6_MTG"	"E02T7_MTG"	"E02T8_MTG"	"E03T1_MTG"	"E03T4_MTG"	"E03T5_MTG"	"E03T6_MTG"	"E03T7_MTG"	"E03T8_MTG"	"E04T4_MTG"	"E04T5_MTG"	"E04T7_MTG"	"E04T8_MTG"	"E05T1_MTG"	"E05T5_MTG"	"E05T6_MTG"	"E05T7_MTG"	"E05T8_MTG"	"E06T1_MTG"	"E06T4_MTG"	"E06T5_MTG"	"E06T6_MTG"	"E06T7_MTG"	"E07T1_MTG"	"E07T4_MTG"	"E07T6_MTG"	"E07T7_MTG"	"E09T1_MTG"	"E09T4_MTG"	"E09T5_MTG"	"E09T6_MTG"	"E09T7_MTG"	"E09T8_MTG"	"E10T1_MTG"	"E10T4_MTG"	"E10T5_MTG"	"E10T6_MTG"	"E10T7_MTG"	"E10T8_MTG"	"I01T1_MTG"	"I01T4_MTG"	"I01T5_MTG"	"I01T6_MTG"	"I01T7_MTG"	"I01T8_MTG"	"I02T1_MTG"	"I02T4_MTG"	"I02T5_MTG"	"I02T6_MTG"	"I02T7_MTG"	"I02T8_MTG"	"I03T1_MTG"	"I03T4_MTG"	"I03T5_MTG"	"I03T6_MTG"	"I03T7_MTG"	"I03T8_MTG"	"I04T1_MTG"	"I05T1_MTG"	"I05T4_MTG"	"I05T5_MTG"	"I05T6_MTG"	"I05T7_MTG"	"I05T8_MTG"	"I06T1_MTG"	"I06T4_MTG"	"I06T5_MTG"	"I06T6_MTG"	"I06T7_MTG"	"I06T8_MTG"	"I07T1_MTG"	"I07T4_MTG"	"I07T5_MTG"	"I07T7_MTG"	"I07T8_MTG"	"I08T1_MTG"	"I08T4_MTG"	"I08T6_MTG"	"I08T7_MTG"	"I08T8_MTG"	"I09T1_MTG"	"I09T4_MTG"	"I09T5_MTG"	"I09T6_MTG"	"I09T7_MTG"	"I09T8_MTG"	"I10T1_MTG"	"I10T4_MTG"	"I10T5_MTG"	"I10T6_MTG"	"I10T7_MTG"	"I10T8_MTG"	"E04T1_MTG"	"E04T6_MTG"	"I08T5_MTG"	"I07T6_MTG"
"K04043"	1391.58022446538	1024.89185360343	960.611708088849	1302.82294014939	959.256307327105	1093.34142147233	1250.48335328353	1226.87137923646	949.132663924579	1241.05707221891	1622.17784286843	1275.24151711218	1308.46639786235	1199.4244100956	897.825200597271	1201.58232389402	1187.59213820408	1342.31485015352	1223.48023660381	921.732002944863	1200.07676829523	1249.92196191815	1080.12505047393	1240.15184142684	930.228007054669	1097.53584920153	978.396190983122	790.599701520359	1208.33544519429	1143.00750580624	1189.69531610855	1378.01424979762	1195.90391136997	1080.28629313336	1055.06755363464	1133.19815141592	1435.6005090129	951.569664692734	825.806392676118	883.859106385254	1053.37883034741	1113.95464080487	1031.94305922072	944.743958261552	811.970543897001	969.207357070203	965.739376804801	940.036722758383	1010.6766627502	1149.86543585908	1380.90289366981	1007.16533079284	1075.60509509212	991.868037094994	1266.98702298711	1280.94381722389	1320.75550108609	1379.58429863827	1261.00930202758	1292.65806465835	1171.21134307333	1243.20939904216	1485.96262797789	1353.71544238279	1154.04033619038	1087.37111326926	1255.34210552472	1164.29224059012	1203.54012290423	1081.18713669434	1243.77485214174	1307.64930938057	1075.12923349758	1038.37886537258	1051.61207854258	1178.83535167285	1260.83193881996	1057.39863940947	1059.423669671	1122.60558288451	1497.42669173622	1270.46538870549	1142.85142405107	1370.54072985253	1111.04087777622	1384.02791010931	1198.14481527489	1515.38428313333	1280.3083148936	928.311813160116	864.030221487599	1182.58605446267	1226.54073411472	1078.57451247142	1098.43377236968	717.932609736881	1012.57858319562	1120.45120566696	1162.89893433729	1197.50502366786	1191.11136475339	1294.50672465023	1254.78172633614	1140.79576893558	1031.90067719999	1078.18770606447	894.259916018897	1221.02909815772	1248.02860839617	1138.95745925989	1177.57520939914	1161.20399803352	1103.77217663205	750.791559174688	1288.8544658798	1114.70288896015	1176.1406666322	1254.73005005947	1069.88248157188	1298.73142472088	1202.82316173643	1135.08147689175	1245.03893159134	1039.41509910723	1256.83202873997	1041.70076816503	1155.860256119	1173.52635178113	1003.69060682143	914.420292675607	1082.97009358578	503.377936785326	1171.74338756903	1116.26727735332	982.076695136977	1165.92807434273	1029.92376752106	1062.87605988957	1133.32718997369	961.560512844213	1057.42966021979	1061.38353248699	1032.41753437891	896.678680520022	850.995784025216	1060.08148955477	1340.39756373622	1151.62540748439	1184.77141489706	1272.80711319414	1160.02641570832	1200.22797111591	1186.59584268769	1139.08300316473	699.864010126267	890.967964517116
"K04044"	0	38.7618747693662	13.2828921210079	0	4.57076278491461	25.4746137842514	0	2.70545738388172	20.404951083401	0	0	13.8005077169167	0	0	0	0	0	0	16.1466600326687	0	10.3059463345315	0	18.1855861705361	49.5531372599742	15.3319186359951	2.69766383365978	11.0569028702301	0	27.0245104726409	0	0	0	15.0283764252538	6.78711928012502	0	0	17.8480037233394	12.9986677833323	35.1061148384828	50.9498905636075	0	32.0785899898878	20.0203464170581	0	0	0	0	12.6014620434294	11.6116452133809	0	0	15.8472633557735	0	7.65905806492137	3.68948379930385	2.00560087193173	0	21.1427306072949	15.9576419127676	6.1148878536171	9.12807018228348	7.0329545870835	24.3465083328406	14.0254265623978	18.6951302325148	16.5878346404084	15.0189955465981	5.29387735795909	6.76213846990113	0	4.0739974630549	0	14.7713924149193	0	0	0	50.5781284469096	0	0	1.49243585434627	0	0	0	0	0	0	0	16.6578759585381	0	0	0	0	4.79523189992236	0	4.82115276677967	15.0639927085572	7.64397732314846	0.72318814398699	4.84890398020196	0	4.56723871371466	0	0	9.15463777183798	2.80426160145817	0	62.888024239053	4.75066805786423	0	0	0	0	1.44248928094177	0	6.45194016429441	11.5911884784541	0	0	121.88482359819	12.5802801237784	0.721552806001295	0	0	0	0	0	5.89014808582988	28.6256359668175	24.6537841731112	13.0440664192225	16.0888092686933	169.154327910411	0	0	0	18.2870050719449	6.81161962250376	0	8.22662601088451	19.2249853272342	6.31261433664662	2.48742300186052	4.11979572334193	27.8245189678677	7.16515628167324	42.2017000113454	0	0	5.62895476160884	26.5730955432743	23.927653509009	1.54659337067226	19.7928707728965	0	0	39.0328026246941
"K04045"	0	23.0183339425534	7.98315233535322	21.7377043997173	16.1883704461744	17.8648308801997	38.5677742660398	48.2979027003228	22.4489913094312	5.5043275816128	10.1029783738076	19.7704398091549	12.9949450893324	12.6956996824886	0	2.37836196817041	0	15.4944782146052	18.6900691596588	27.0693497765179	22.7010469938604	24.6010981014604	1.25062688065985	4.9376791575775	27.7347543086956	0	12.6804481018081	0	12.9012092609659	38.3383874347519	5.79694957993866	14.0897594334188	2.7830326713433	0	7.77164410424221	8.77907892337975	37.7353131737514	39.3585159973408	16.039404964027	18.2583191409124	5.73104894772426	0	0	37.5614625679272	0	2.2033478374561	0	4.19301317103433	4.58994352675529	51.8965746810567	21.6328003619593	105.753166188506	32.0031984455872	16.4312893812812	1.88444660941265	36.173718827635	4.97317402784844	41.1756660354174	53.299816105398	8.80466447277146	5.25176640624529	17.049962088757	8.75190402081897	6.0918519412435	12.9734889513893	19.3748983980669	9.37185322107718	11.5297298591528	9.0202097089574	16.3057678987991	9.83210022387349	0	5.34126567676846	8.25403883742399	36.751339748503	9.3237329784419	0	0	21.4693949438668	4.15725924212934	0	13.8497064299669	31.0500455380959	6.22490805513995	49.76180517498	5.42848157600263	13.8854274655136	25.3045653289237	25.6367640204055	15.2685750046099	10.074280213696	2.38625341566662	44.7666600964277	32.9319052636056	12.8107289280924	9.95837517983547	27.0664792446634	9.2001460791747	5.20912435714094	15.2680006381403	8.80029641014811	0	5.49345278781178	25.7492727995961	1.6185832399497	23.8722112622402	10.0707130377683	5.64626861446821	2.28729631609876	11.7460053175407	34.4657414855974	4.14461324567286	1.55325634614498	4.59705577152698	10.2247784624221	3.42963981566609	4.32038235472038	0	8.09830768017503	7.06727457851122	5.62118789523737	7.72381810535521	2.66427374586083	55.0420858832677	11.5446226068134	12.1670699422807	10.6495522110292	7.35406219242763	9.87028725791818	6.16684529467959	17.1045169245451	111.670547974779	20.0190065405299	66.8993685336149	5.53331592768321	15.8372092782249	35.2431209153714	6.43340631018018	9.98394038564109	14.7997391450405	21.3505175993388	4.27970758905968	7.4899858896559	8.69196532705534	29.5514801189331	2.89186606424228	9.48885502200847	44.2478392553374	43.2059536819008	17.1997820018416	8.58988170940794	4.81943489749892	22.4144430606974	42.1203386274121	11.5539173928381	26.15810856524
"K04046"	0	11.8749424182574	10.5143957587579	0	0	30.6598410610916	0	0	6.97885522087497	0	0	6.46214250236578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50460049107508	0	0	1.46924150238662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4781348693048	0	5.48760859415467	3.09858514817165	0	4.2459357639293	0	0	1.94731752563648	0	12.7414086376713	0	26.1667250665598	16.4997415864035	2.26838536458003	0	0	0	0	21.3808535886016	0	0	3.44360869587053	0	0	0	0	0	0	8.65178652465791	0	0	7.02934199642025	0	0	0	5.13240791729238	0	3.08996007704946	1.45782610606164	0	0	0	6.9716688963527	30.2513277857609	7.82163073407741	0	0.200187411153078	0	0	0	0	0	42.2880628623629	0	2.85024507682374	0	0	0	0	0	0	0	0	0	129.984621944531	0	0.987135435261196	0	0	13.4213536880855	0	0	0	0	0	0	0	180.258954769959	0	3.57118026041415	0	0	0	0	0	4.9675202294169	0	0	0	0	7.35183163934433	0	0	0.994979296565628	0	0	0	3.17377420079197	0	0	0	0
"K04047"	46.683353683988	82.2904836942836	183.442649408117	42.611613912462	157.706060475634	210.958549527629	18.1675320491892	56.6857737575217	136.135973382985	150.607428763075	0	44.9023872407034	69.5703626799711	98.6619716765129	43.5998650011309	78.4355796373565	107.445641873086	35.7773374517997	68.8488542107856	44.3083536055204	60.42113635343	53.2927089768664	114.127649835669	60.2009188199687	108.108375754474	187.123827736232	83.479616670237	245.591337807491	167.418062181742	48.8806346972772	65.0600367533688	152.985223277068	63.4595549626841	42.0188185412257	62.3283916674806	99.6683666007231	24.9019378767547	37.0462031824971	87.1275462557156	118.941708465714	68.5858614671262	53.9816230609122	100.234934656263	109.280380158563	184.192642159469	193.122999538164	318.059533554052	217.391536341574	202.253598858255	15.8706966757185	11.9076513748302	130.138795348433	72.3667830019598	190.951674278459	97.8320268246153	30.8812483631841	152.198820990887	105.923402348055	44.4181785200748	35.882501641017	47.5193029409711	61.8831175815965	45.1876819263407	67.7632968745064	47.8104969880706	65.5006803749461	30.42091165954	29.1257451793763	126.816480931521	326.936393620434	202.017602432513	189.102054627612	135.12843285397	0	77.2824850091147	4.85333600574253	31.4197464594439	135.100203040398	0	23.9956461793263	64.7825383968957	14.1470927643527	89.1148125884013	0	67.4475681621142	0	47.1434271838853	122.387026719891	6.43904748493879	77.2508364007509	130.704234309429	59.7956994171336	82.3873727063904	110.100698194741	48.4997487571151	150.165974934027	162.969385224001	85.3494806503391	32.4311518242234	58.2511248365076	99.2797707363406	80.5085368413617	53.2124423646971	103.319718020696	166.254486771148	198.139904416157	266.03021798116	86.5554135468815	76.8042454820837	130.95367843305	90.1759400180549	89.6592517363843	313.40104419803	560.54839042395	376.736316848863	94.2163356691097	120.172433037666	350.768520188979	62.7099722926374	109.219186278606	93.3784111207143	86.8595461674894	91.7806849334566	111.18467598017	84.4434255461794	90.7570365066876	101.703223615329	80.5313940555738	104.234749261316	180.301941972188	179.427515287944	204.761685975863	144.589573741495	126.261365574222	107.403109061447	87.526446051215	144.450304443413	182.043914348872	93.1544415938393	108.014255615571	139.384698193675	116.516358364396	117.319105906245	72.5253157862579	223.899896933581	45.1889304824213	121.493010432578	99.0551743283783	65.1548941007794	105.324056336902	135.155924756146	93.6976650705605	470.443677521047	177.359598289779	256.207223920133	108.02591861537
"K04049"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K04051"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K04056"	0	0	4.81909805609737	6.47352195195382	0	5.44959979835866	0	0	0	9.80038813311548	0	2.48240840029905	0	0	0	0	0	0	0	0	3.61336533070466	17.1182640955995	5.05155171403781	16.9205834546253	0	0	5.09022052867299	0	0	0	6.99875620016984	0	0	8.31835960551908	0	6.88765135045647	0	0	0	0	0	0	6.9989828937683	0	0	0	5.51247064519849	0	5.34560496103818	7.28213368809644	0	17.0344276838193	0	0	0	0	12.781663736208	0	0	0	0	15.9680037102191	7.54372871828167	0	0	0	0	6.23805975259509	0	15.9964443885238	0	66.7128328607864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98994371531907	0	12.642520061892	0	14.3742778658833	0	0	13.9224314935569	9.06905871068005	0	0	5.44154981512162	3.04042048352095	0	4.40412304536771	0	10.3504689721576	0	0	0	0	0	0	0	19.260267300775	0	0	0	0	0	0	20.2476137670061	0	2.91494295550964	0	0	0	0	11.7323400475746	7.41070181443791	0	0	7.51639761375341	6.26353799093763	0	0	0	0	0	0	5.05679688438922	0	11.8508560675089	3.41517015772412	0	4.4288263203858	23.2492130606887	0	0	0	0	0	0	6.54605524358707	5.72658780627196	28.6991912693169	13.7584589518915	0	0	0
"K04058"	0	4.76053247167475	0	2.84834965885968	2.32804184511651	3.97215274191476	0	0	4.19661827281948	0	5.24456832915881	0	0	0	10.4639676002714	0	0	0	3.58455852725245	0	3.16049020925634	0	0	0	6.19409512894203	4.43855622764822	0	0	4.55556033681661	0	3.06078937820761	0	0	0	4.03434680611329	3.01219952393296	2.03863864751032	0	14.1360622416291	10.8089249314201	2.91901426404089	9.17447673710792	9.182665556624	0	0	3.43134703219829	0	3.14196453616173	4.67562247258806	0	0	7.4497230403903	0	3.15042588403765	6.07043067778794	4.94982295192751	0	0	0	0	0	0	19.9154438162636	0	0	4.95423327926865	8.33053619651305	0	0	13.9915566918288	6.55098792059228	29.1757455711173	20.8926574316619	6.64725261040545	2.03510543857335	0	0	9.16519777426061	0	3.68333168852659	0	0	6.93681017354794	0	0	0	1.74493538483287	0	0	0	0	3.71619198599816	0	0	7.93240335227482	0	0	9.51908447658609	3.98903167437948	0	0.963034905920405	0	6.03547346287587	0	0	0	0	4.2629328039235	0	0	0	0	0	0	0	3.55463113339258	6.41720792421134	0	4.34789141228953	1.27480171920955	1.18719488347413	0	0	2.54110963161086	0	6.48189385369502	0	1.75994650758952	0	10.9570157921469	0	0	0	0	0	5.10410630452506	0	3.33965269790687	6.91036584914299	2.98713549795603	3.83806951668114	5.81062013234617	18.0758326137029	3.7954915261475	5.89453523438985	5.99451703272265	0	3.58988530200878	0	0	0	12.7233081293972	0	0	0	0
"K04059"	0	0	0	0	0	2.42204435482607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.481762503146	0	0	0	20.2982754313181	0	0	6.94445173295215	0	9.33167493355979	0	6.72000571860944	11.0911461406921	6.14991891175807	18.3670702678839	9.3230425953216	0	0	8.23850985626535	0	27.9709656619144	0	0	0	5.23071193932667	0	19.1583203424495	0	0	0	0	19.9477930690652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15870650173006	0	15.9964443885238	6.6575080493824	44.475221907191	9.79955789477573	40.5320281122284	12.4091795034961	0	4.68316004138052	0	0	0	0	0	10.5744057523597	22.4197908002195	0	0	26.5996247687938	0	0	0	12.7771358807852	0	0	18.5632419914091	0	0	0	0	20.2694698901396	0	2.93608203024514	0	0	0	0	0	0	10.8306219611878	0	0	0	0	0	0	0	0	0	0	13.2557665008827	0	3.61949659595772	0	6.54155017276398	7.74728546222823	0	9.88093575258388	0	0	5.01093174250228	0	18.3560669434143	0	0	0	0	0	6.7423958458523	0	0	9.10712042059765	0	8.8576526407716	27.5546228867422	0	8.98557200364307	22.8449582039735	0	3.64825742074063	0	0	7.63545040836262	15.5162294260941	0	0	0	0
"K04060"	0	0	0	0	0	2.19052540914417	0	0	0	0	0	0	0	13.1157779808063	7.21321295974592	0	0	0	0	0	0	10.3842410874041	0	0	0	42.8353312410903	6.13820710810566	0	0	0	4.21983829716123	0	0	0	11.1241180315624	8.30569721672692	5.62124627070861	0	0	7.45100523765175	0	25.2972704148196	0	0	0	4.73071741571456	0	8.6635051548577	6.44617068831074	0	0	0	18.041018731581	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74255712075808	0	0	12.0561437487036	6.02112860348556	8.04478278615366	4.43141772447579	27.4932323040667	5.61150396665447	11.4196141311589	8.47101007485006	0	19.2461549037237	0	0	0	0	20.2767225619632	0	0	19.2456108621273	0	0	0	0	0	0	25.183221672169	0	0	0	6.56186889470548	7.33277881319758	13.2472358477982	2.98735552158214	0	0	0	0	0	0	0	9.45191565917284	0	0	0	0	0	0	0	0	0	17.9830067603887	0	3.27351530369705	0	0	0	0	4.46821727046992	0	0	9.06389124011441	0	16.6014428973526	0	0	0	0	0	3.04895106264644	0	0	0	0	8.01096525599196	15.5754531942523	6.97700648188878	8.1266570327066	24.7934987566654	0	6.59905386398674	0	0	6.90559117815148	21.0495906552526	16.5910828537515	0	32.4529150298835	0
"K04061"	0	22.0395021836794	0	22.7261940866464	21.555943010338	19.7510357332778	0	25.1389083620314	0	0	0	0	0	74.3227418912356	17.5178029022401	24.8029176680629	14.6435611638666	0	45.9773131993668	0	84.0403078370436	0	25.5236297130331	0	183.983023631941	35.0412333761701	9.70693217095779	9.41573664570514	3.81324804979069	0	71.5080585563679	0	39.6115353061802	12.7496352832255	42.0244458970135	32.6466711408919	21.2850902872307	62.7237302560797	135.757914820523	56.8226193824657	39.2496937893944	48.0059829267275	92.1707597359208	16.9426945982268	45.5977937300337	7.48113451787419	0	11.4391912724335	35.8743412219033	0	22.6881221583536	0	0	0	0	93.2170047443976	20.3513869197876	11.3585946347701	189.127607855024	77.2684544539691	10.7615143201658	59.9189223044285	16.3778320857431	0	15.3496858751174	19.7642285077207	114.851142415162	33.9755579145031	37.9716731734461	6.36751669834443	15.9004561179424	32.1791311446147	0	18.88424037047	0	16.8811687156262	11.2946800998001	61.3740922383523	0	47.0394526785517	0	20.5890725052632	0	23.7727092105776	48.7559814533581	0	27.5516113394664	45.1308227000392	18.512261519199	47.7261024886364	37.4187550794423	37.6641079661975	35.1593354991336	43.4910240941585	74.3662814275764	0	0	28.4813032876578	0	17.158324526672	22.100898719853	0	0	0	5.48624435401556	0	0	5.60912211042566	0	22.2856641430096	0	0	10.9878504486552	0	0	0	0	0	0	10.0642240990227	8.68679183029852	11.6755389964672	9.35593803779034	74.9484582357135	0	0	81.4613198860646	48.4388947042987	70.058114700316	5.40642226586196	47.5325522955781	0	29.5229793425996	41.5103684908964	86.865480179794	54.3761325055937	85.2650383753075	35.5786864123601	0	50.7462196590684	33.1630430588809	18.3107777279816	0	0	0	48.8683453754564	24.6223079533144	22.6634173106615	9.7536198886498	19.6982212834547	29.3487625071438	19.777162895436	0	124.897374771631	0	17.8435669141459
"K04062"	0	12.2273950471098	0	0	0	4.08097884443297	0	0	43.1159411591042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3841806275692	0	0	0	0	0	0	40.4592365244562	0	8.47572423275259	19.1433137236358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.5347515503047	0	0	28.2375913061383	23.0411474035922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5462366823062	0	40.7486473575761	0	0	0	0	0	3.28307354291047	0	0	0	4.28924558586671	0	92.2091040334843	0	46.7440192599093	0	0	0	0	0	0	0	0	0	55.8376465619374	0	0	0	0	0	0	0	0	0	0	0	0	193.379418457979	13.3460043603533	0	0	0	0	0	0	15.3448741333358	0	0	0	0	0	15.3968759402123	0	0	0	0	0	0	0	0	0	0
"K04063"	0	12.3972199783197	5.48841723055534	7.41757723661376	0	12.4129773184836	0	0	16.3930401282011	0	0	5.65437468957006	0	0	0	0	0	0	0	13.6265770016977	0	0	3.60320471910389	0	16.2432564570158	0	0	0	0	0	3.98540283620783	0	0	0	0	7.84426959357543	5.3089548112248	10.2906119951381	9.20316552189394	28.2463195071955	22.884258167568	47.7837330057704	3.98553192561806	11.208244118827	0	8.99828767184867	12.643988612763	12.316063077289	0	16.7030758719974	6.53671771275641	19.4003204176831	0	0	7.90420661170304	0	29.3173825557779	0	0	0	0	0	0	12.5644446288147	0	6.45082458238105	13.5588154240121	0	0	4.55454319395469	8.5299321882712	30.4972950220738	90.4009215793061	0	0	0	0	49.0992737906818	0	0	0	0	9.03230491347388	0	37.2606687529728	99.7625844876567	77.7899515965704	0	14.3984256260437	16.0744164631866	10.9138035648373	14.5163749453053	9.13166074769165	0	0	0	0	3.0986603113887	0	0	1.25395170041719	0	3.92934470239315	0	0	0	54.5357085198038	5.55069375510873	9.41729325749088	0	0	10.7836696484637	0	0	0	0	0	46.2802600388711	70.3795372492909	0	3.09165334238055	0	11.1751482118051	0	0	8.43996595533206	0	0	8.56034172677472	0	0	76.2475947777988	0	5.59236908835687	5.54298955692741	0	0	0	0	0	9.99497269969048	12.6098527177651	2.94203004780321	16.4734875266819	26.8631163025579	7.80536071969096	0	18.6973192812958	7.857082688079	0	3.26097361190487	26.5068919362441	0	16.1580519809453	0	0
"K04064"	0	23.6973408435137	0	0	0	10.545538252871	0	0	0	0	0	7.2055748256468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6354505487961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4549531549922	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05346725155393	0	0	0	0	22.3212152047669	0	0	0	0	0	0	0	0	0	23.020387744075	0	13.5193576891317	0	0	0	0	0	0	0	11.6368066165274	0	0	0	0	7.89747052814111	0	0	0.798978074602106	0	0	0	0	0	19.8562377417238	0	0	0	0	0	0	5.71580828229682	0	0	0	0	28.8576863647535	0	0	0	0	0	0	0	0	0	0	0	19.9804976463713	173.509065233929	0	0	0	0	0	0	0	0	0	0	0	0	29.342266100392	4.97332718422787	34.0456603798915	0	0	0	0	0	0	0	0	0
